Normalization,Regressing out,Points,Model,LayerGroup,PCA Components,Regression Type,Test Split,Test R2 Score,RMSE Score,Seed,Combined Score,_source_file
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,high,10,GPR,85/15,0.2855572916557239,0.2899002889630038,2.0,0.9905666110870074,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,high,20,GPR,85/15,0.2855312520073162,0.2899055719848097,2.0,0.990566401390186,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,low,190,GPR,85/15,0.2854305315024771,0.2899260056333357,2.0,0.9905655903192878,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,high,50,GPR,85/15,0.2854096372328277,0.2899302443729717,2.0,0.990565422070108,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,low,50,GPR,85/15,0.2854048700081846,0.2899312114727065,2.0,0.9905653836827536,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,low,100,GPR,85/15,0.285403174493773,0.2899315554312889,2.0,0.9905653700299062,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,mid,10,GPR,85/15,0.285352711919048,0.2899417922767203,2.0,0.990564963694507,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,high,100,GPR,85/15,0.2853407658964505,0.2899442155957377,2.0,0.9905648675043122,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,high,190,GPR,85/15,0.2853321981195484,0.2899459536058196,2.0,0.99056479851639,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,mid,20,GPR,85/15,0.2852919986366812,0.2899541081032397,2.0,0.9905644748338284,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,No regr out,All,ProtBERT,mid,10,GPR,85/15,0.1149004950355102,0.289962467004773,2.0,0.9903180277351754,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,high,190,Ridge,90/10,0.3663451026098981,0.2899831540449326,2.0,0.9906806310512604,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,mid,50,GPR,85/15,0.2850762940228528,0.2899978600413778,2.0,0.9905627381275508,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,mid,100,GPR,85/15,0.2849257246382881,0.2900283965169055,2.0,0.9905615259730728,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,low,100,Kernel Ridge,80/20,0.6339967169538974,0.2900854203079612,2.0,0.99106399244815,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,50,GPR,85/15,0.6581075944898007,0.2901152362639906,1.0,0.9910978557312722,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,mid,190,GPR,85/15,0.2841452063062392,0.2901866393381235,2.0,0.9905552441103236,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,mid,100,Kernel Ridge,85/15,0.4225299276841887,0.2902427979076151,1.0,0.990753347659982,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,Ridge,85/15,0.4259831637853296,0.2903392741004291,1.0,0.9907551943862752,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,mid,50,Kernel Ridge,80/20,0.3795241578351319,0.2904021594027239,3.0,0.9906860240039644,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,190,Ridge,90/10,0.3348293349936674,0.2904537077922379,2.0,0.990619771702823,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,50,GPR,90/10,0.6055996160340299,0.2904807559508522,3.0,0.991010088788868,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,All,ProtBERT,low,190,Linear,90/10,0.4211752459043195,0.2904856016652731,2.0,0.9907434819949557,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,low,190,Linear,90/10,0.4211071432052437,0.2904886103736163,2.0,0.9907432856048484,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,low,20,Ridge,80/20,0.2561232590464677,0.290504451398041,1.0,0.9905044075149924,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,No regr out,All,ProtBERT,low,20,Ridge,80/20,0.2561459661987927,0.2905104381960885,1.0,0.9905042453225756,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,low,190,Kernel Ridge,80/20,0.6499509108090015,0.2905806743764786,2.0,0.9910709112778048,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,mid,10,Linear,90/10,-0.0530606200936167,0.2905888703911678,2.0,0.990054961348298,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,50,Ridge,80/20,0.3849864431616487,0.2906119914851438,2.0,0.9906870811565404,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,20,Lasso,90/10,0.0299884265044544,0.2906148466065013,2.0,0.9901741012093882,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,low,50,Kernel Ridge,80/20,0.666970336345956,0.2906474069785875,3.0,0.9910933266850253,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,low,20,GPR,90/10,0.7989109018681736,0.2906509195907168,3.0,0.991283834731894,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,No regr out,All,ProtBERT,low,20,GPR,80/20,0.6350083459125527,0.2907938771916104,3.0,0.9910423785282751,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,mid,20,Ridge,85/15,0.2149051664037973,0.2908915699327133,2.0,0.9904322482423714,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,low,10,GPR,80/20,-0.8176703607059363,0.2909919078714013,1.0,0.9889371562200556,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,low,20,GPR,80/20,-0.8176704388729159,0.2909919141282998,1.0,0.9889371559033264,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,50,GPR,80/20,-0.8177816261602551,0.2910008140108386,1.0,0.9889367053821334,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,100,GPR,80/20,-0.8178011180604534,0.2910023741937388,1.0,0.9889366264035668,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,50,GPR,80/20,-0.8178232458139976,0.2910041453471277,1.0,0.9889365367452058,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,20,GPR,80/20,-0.8178232533694265,0.2910041459518788,1.0,0.9889365367145924,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,10,GPR,80/20,-0.8178232534252246,0.2910041459563449,1.0,0.9889365367143664,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,190,GPR,80/20,-0.8178232534592902,0.2910041459590716,1.0,0.9889365367142284,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,20,GPR,80/20,-0.8178232534750831,0.2910041459603357,1.0,0.9889365367141644,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,low,190,GPR,80/20,-0.8178232534772145,0.2910041459605063,1.0,0.9889365367141556,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,100,GPR,80/20,-0.8178232534898788,0.29100414596152,1.0,0.9889365367141044,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,low,100,GPR,80/20,-0.8178232534909651,0.2910041459616069,1.0,0.9889365367141,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,low,50,GPR,80/20,-0.8178232535007981,0.291004145962394,1.0,0.98893653671406,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,mid,190,GPR,80/20,-0.8178232535010874,0.2910041459624172,1.0,0.988936536714059,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,low,10,GPR,90/10,0.3759680263222286,0.2910174836279968,2.0,0.9906608442336872,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,low,100,Linear,90/10,-0.6034198653679061,0.291026950921881,1.0,0.9892455553724172,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,mid,10,Ridge,90/10,-0.056265247237115,0.2910306880658628,2.0,0.9900359407806149,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,No regr out,All,ProtBERT,mid,20,GPR,90/10,0.798264746680069,0.2910891386894833,3.0,0.9912686277531784,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,100,GPR,90/10,0.6039041688559597,0.2911044452888826,3.0,0.9909873247969744,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,mid,50,Ridge,90/10,0.0264388983317385,0.2911460792545952,2.0,0.9901516699654994,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,No regr out,All,ProtBERT,high,50,Linear,85/15,-11.862917400539116,0.2912407443969491,4.0,0.9729713196033588,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,high,50,Linear,85/15,-11.861847810284308,0.2912480547974621,4.0,0.972972626794148,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,mid,20,Kernel Ridge,85/15,0.1744658532399269,0.2912927861699717,2.0,0.9903607549363538,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,mid,10,Kernel Ridge,80/20,0.3817271486750139,0.291381030187887,2.0,0.9906573235382988,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr pH only regr out,Inliers,ProtBERT,low,100,Linear,80/20,-2.550871200833744,0.2915090978364082,4.0,0.9864162512541412,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,high,20,Kernel Ridge,80/20,0.4151337905490803,0.2915962697219054,1.0,0.9906985774521484,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,low,50,Lasso,80/20,0.335736291752152,0.2916030206447969,2.0,0.990583647230488,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,20,Linear,85/15,-1.2463714088818914,0.2916203053588959,4.0,0.98829731824414,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,low,190,Kernel Ridge,85/15,0.6759784019572674,0.29162192767448,1.0,0.9910745996083092,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,mid,10,Kernel Ridge,85/15,0.1725618441604557,0.2916285110362939,2.0,0.9903470690482395,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,low,190,Kernel Ridge,85/15,0.7365266301974087,0.2917385280686367,3.0,0.9911582794234096,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr buffer only regr out,Inliers,ProtBERT,mid,100,Linear,85/15,-8.029613798878414,0.29179979329168,4.0,0.9784913144562758,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,buffer regr out,All,ProtBERT,mid,20,Ridge,85/15,0.1894133662110135,0.2918228900378509,2.0,0.9903650842445488,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,high,20,GPR,80/20,0.6468522398924073,0.2918639658405435,2.0,0.99102463575453,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,20,Linear,85/15,0.2344920179346968,0.2918726548115992,1.0,0.9904285911678316,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,low,10,Linear,85/15,0.2757851547718353,0.2918761813035476,2.0,0.990488134979178,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,low,10,GPR,80/20,0.3343633757729716,0.2919042111161171,2.0,0.9905718534804216,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,10,Kernel Ridge,80/20,0.3543567034512195,0.2919113859936099,3.0,0.9906005053451864,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,20,Kernel Ridge,90/10,0.5338732988871104,0.2919331728354551,1.0,0.9908591541208316,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,No regr out,All,ProtBERT,low,20,Kernel Ridge,85/15,0.102688026534277,0.2919560428332249,2.0,0.9902354499565538,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,mid,20,Linear,85/15,0.1790139812443204,0.292069196568236,2.0,0.990342037063259,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,20,Linear,85/15,0.1789952600356241,0.2920844541560012,2.0,0.9903415130535672,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Ridge,85/15,0.1016268270051515,0.2921165067159159,2.0,0.9902286902335912,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Ridge,85/15,0.1016450273042935,0.2921256725165139,2.0,0.990228417985072,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,high,10,GPR,80/20,0.378549303244468,0.2921289015254539,2.0,0.9906283730465644,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,mid,20,Ridge,85/15,0.1779584370389737,0.2922568933813582,2.0,0.99033439849435,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,All,ProtBERT,mid,20,Ridge,85/15,0.1779491391335332,0.2922704813281472,2.0,0.9903339424817286,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,low,50,Kernel Ridge,80/20,0.6483837384306796,0.2923017337253802,3.0,0.9910125896596172,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,high,100,GPR,80/20,0.3775467469431237,0.2923644452678681,2.0,0.990619252587718,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,high,20,Kernel Ridge,80/20,0.6281593959562559,0.2923895299720499,2.0,0.9909805106849376,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,20,Ridge,85/15,0.2316726299321742,0.2924096485330258,1.0,0.9904070271546724,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,mid,100,Kernel Ridge,85/15,0.4176515245320948,0.2924387660876101,1.0,0.9906747736298912,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr pH only regr out,All,ProtBERT,low,100,Kernel Ridge,80/20,0.6667785782310149,0.2924478183966655,1.0,0.9910344075970036,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,low,20,Linear,85/15,-2.0681269420576434,0.2924495649621422,4.0,0.9870830684774804,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,mid,20,Kernel Ridge,80/20,0.3519150019471815,0.2924628420869108,3.0,0.9905790159377028,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,mid,50,Kernel Ridge,80/20,0.3770537362832293,0.2924802051724056,2.0,0.990614769835544,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,low,20,GPR,80/20,0.6479132904070026,0.2924972121803278,3.0,0.9910055429547954,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,mid,10,Linear,85/15,0.1165098968763556,0.2925061757528079,2.0,0.9902375006056257,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,buffer regr out,All,ProtBERT,low,190,Linear,85/15,-3.900660869875715,0.2925522026969882,4.0,0.9844321536098596,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,20,Ridge,80/20,0.2540234350644083,0.2925615970801091,1.0,0.9904343695176774,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,low,10,GPR,80/20,-0.572925944682799,0.2926792259096554,1.0,0.989235794748232,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,low,20,GPR,80/20,-0.5729326585530359,0.2926798505443541,1.0,0.9892357647030312,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,mid,10,GPR,90/10,0.5995315526429756,0.2927068281344196,3.0,0.9909288154535923,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,20,GPR,80/20,-0.5737699827690712,0.2927577417748864,1.0,0.9892320179387049,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,buffer regr out,All,ProtBERT,mid,20,Linear,85/15,0.1837823064918347,0.2928347671238142,2.0,0.9903239903919367,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,mid,10,Ridge,85/15,0.1144175453766638,0.2928523391109459,2.0,0.9902232026109016,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,buffer regr out,All,ProtBERT,high,20,Linear,85/15,0.1835011296398946,0.2928852017497108,2.0,0.9903219414290324,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,All,ProtBERT,high,20,Ridge,85/15,0.1140002262105932,0.2929213324039394,2.0,0.9902203524719824,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,mid,10,Lasso,90/10,-0.0700660483725414,0.2929257718344745,2.0,0.989954276273472,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,mid,100,GPR,80/20,-0.5759675177169643,0.2929620667234392,1.0,0.9892221878644084,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,pH regr out,All,ProtBERT,high,10,Linear,85/15,0.0964072961534264,0.2929638733445782,2.0,0.9901935492886024,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,No regr out,All,ProtBERT,high,10,Linear,85/15,0.0964229696999693,0.292973492510351,2.0,0.9901932586227624,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,low,50,Linear,90/10,0.5733882385774087,0.293063778722987,3.0,0.9908794182330976,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,No regr out,All,ProtBERT,low,50,Linear,90/10,0.5733982956812946,0.2930700847602662,3.0,0.9908792273663056,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,50,Linear,90/10,0.5753035057593956,0.2931276089094854,3.0,0.9908801062917032,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,high,20,Linear,85/15,0.1728749765821623,0.2931591510447653,2.0,0.9902976662568296,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,No regr out,All,ProtBERT,high,20,Linear,85/15,0.1729164890956041,0.2931637658889711,2.0,0.9902975759201984,all_rows_sorted_by_rmse.csv
Rg norm w/0.427,expr buffer only regr out,All,ProtBERT,low,10,GPR,90/10,0.795368917835324,0.2931995089885757,3.0,0.9911957061159096,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,pH regr out,All,ProtBERT,low,20,Ridge,80/20,0.2322357331099892,0.2932077938591559,2.0,0.9903818439384016,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,All,ProtBERT,low,20,Lasso,85/15,0.2023476085280108,0.2932087399661195,2.0,0.9903386319539969,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,No regr out,All,ProtBERT,low,20,Ridge,80/20,0.2322450932699448,0.2932157120344169,2.0,0.9903815995549916,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr buffer only regr out,Inliers,ProtBERT,high,190,Linear,90/10,-2.4063787057736885,0.2932294759016531,4.0,0.9865689729985314,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,mid,20,GPR,80/20,-0.5791449082340066,0.2932572460873143,1.0,0.9892079828722178,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,buffer regr out,All,ProtBERT,low,20,Linear,80/20,0.2430079828365244,0.2932604231419102,2.0,0.9903956930414172,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,high,20,GPR,90/10,0.5979289498856897,0.2932919234189471,3.0,0.990907442664602,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr pH only regr out,All,ProtBERT,low,190,Ridge,90/10,0.6066896791455834,0.293294611529152,3.0,0.9909200122605332,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,mid,20,GPR,90/10,0.5978163120831479,0.2933330025321776,3.0,0.9909059419229675,all_rows_sorted_by_rmse.csv
Rg norm w/0.5,expr buffer only regr out,All,ProtBERT,low,50,Linear,90/10,-1.0222995966886677,0.293344229942889,4.0,0.9885648974912644,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,mid,190,GPR,80/20,-0.5803674290433061,0.2933707390681062,1.0,0.98920251998996,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,low,100,GPR,80/20,-0.5803853938879331,0.2933724065109651,1.0,0.989202439724008,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,low,190,GPR,80/20,-0.580385404005896,0.2933724074500813,1.0,0.9892024396788016,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,100,GPR,80/20,-0.5803854040143923,0.2933724074508699,1.0,0.9892024396787638,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,low,50,GPR,80/20,-0.5803854040144134,0.2933724074508719,1.0,0.9892024396787636,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,50,GPR,80/20,-0.5803854040157495,0.2933724074509959,1.0,0.9892024396787578,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,high,190,GPR,80/20,-0.5803854040169916,0.2933724074511112,1.0,0.989202439678752,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,mid,50,GPR,80/20,-0.5803854040174765,0.2933724074511561,1.0,0.98920243967875,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,expr pH only regr out,Inliers,ProtBERT,mid,10,GPR,80/20,-0.5803854040209144,0.2933724074514753,1.0,0.9892024396787344,all_rows_sorted_by_rmse.csv
Rg norm w/0.418,pH regr out,All,ProtBERT,high,20,Ridge,85/15,0.1715485798114988,0.2933941152731207,2.0,0.990288096801835,all_rows_sorted_by_rmse.csv
